MP NAME,WORK,CATEGORY,STATE,CONSTITUENCY,IDA,CITY,WARD,BLOCK,VILLAGE,RECOMMENDED DATE,ALLOCATION AMOUNT,IDA APPROVAL,STATUS,HOUSE,ALLOCATION_AMOUNT_NUM,RECOMMENDED_DATE_PARSED,RECOMMENDED_DATE,PROJECT_ID,PROJECT_AGE_DAYS,FUTURE_DATE_FLAG,MISSING_DATE_FLAG,MISSING_AMOUNT_FLAG,ZERO_OR_NEGATIVE_AMOUNT_FLAG,MISSING_CRITICAL_FIELDS
Shri Amar Singh,WS/MP380/2023-2024/2719 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,FATEHGARH SAHIB(SC),DEPUTY COMMISSIONER LUDHIANA_IDA,,,SAMRALA,Sarwarpur (117),7/7/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,7/7/2023,7/7/2023,MPLADS_52b9c6e6ba71d7df,1155,0,0,0,0,0
Niranjan Jyoti,WS/MP816/2023-2024/6973 - Construction of community centers and community halls,Normal/Others,Uttar Pradesh,FATEHPUR,DISTRICT MAGISTRATE FATEHPUR_IDA,,,BAHUA,Gazipur,7/29/2023,1353000,Approved by IDA,Sanctioned,Lok Sabha,1353000,,,MPLADS_c9a92043bf356331,,0,1,0,0,0
Vijay Kumar Hansdak,WS/MP607/2023-2024/82019 - Construction of platforms and passenger sheds at railway stations,Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Pathna,Surunga,1/14/2024,105000,Approved by IDA,Sanctioned,Lok Sabha,105000,,,MPLADS_1c1c3d61af6f12e7,,0,1,0,0,0
SHRI N Chandrasegharan,WS/MP154/2023-2024/54755 - Purchase of furniture and fixtures for educational purposes,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR SALEM_IDA,,,MECHERI,Manathal Nallakavundampatti,11/30/2023,681000,Approved by IDA,Sanctioned,Rajya Sabha,681000,,,MPLADS_e2426e1f3c08d3f9,,0,1,0,0,0
Shankar Lalwani,WS/MP650/2023-2024/7928 - Installing tube-wells and borewells,Normal/Others,Madhya Pradesh,INDORE,DISTRICT COLLECTOR INDORE_IDA,Rau,Ward-79,,,8/3/2023,380200,Approved by IDA,Sanctioned,Lok Sabha,380200,3/8/2023,3/8/2023,MPLADS_df583e14811259f6,1276,0,0,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6308 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,JALALABAD,Sarai Sandhau,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_e85592cebd5a1e85,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/3983 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,SYANA,Siyana,7/16/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_cfc51d85f0f0314d,,0,1,0,0,0
Shri Rajmani Patel,WS/MP105/2023-2024/14243 - Improvement of electricity distribution infrastructure,Normal/Others,Madhya Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR REWA_IDA,,,JAWA,Deori,8/29/2023,381000,Approved by IDA,Sanctioned,Rajya Sabha,381000,,,MPLADS_c74889e7720b8802,,0,1,0,0,0
Talari Rangaiah,"WS/MP531/2023-2024/8765 - Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",Repair and Renovation,Andhra Pradesh,ANANTAPUR,DISTRICT COLLECTOR ANANTAPUR_IDA,ANANTAPUR,36,,,8/11/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,11/8/2023,11/8/2023,MPLADS_a271d2c03167612e,1031,0,0,0,0,0
Pashupati Nath Singh,"WS/MP434/2023-2024/22083 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jharkhand,DHANBAD,DEPUTY COMMISSIONER DHANBAD_IDA,,,DHANBAD,Nawadih,9/17/2023,280000,Approved by IDA,Sanctioned,Lok Sabha,280000,,,MPLADS_0d8ac9f8060fc848,,0,1,0,0,0
Shri Kunwar Danish Ali,WS/MP408/2023-2024/38647 - Lighting of public spaces,Normal/Others,Uttar Pradesh,AMROHA,DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA,,,JOYA,Shyonali,10/19/2023,167300,Approved by IDA,Sanctioned,Lok Sabha,167300,,,MPLADS_5426fd7103aea083,,0,1,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/27633 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,Belhara,LACHCHHIPUR,,,9/27/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_2e99756200af4ea9,,0,1,0,0,0
Manish Tewari,"WS/MP711/2023-2024/28289 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,ANANDPUR SAHIB,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,,,MOHALI,Nogiari (282),9/29/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,,,MPLADS_f6914110f819d273,,0,1,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/27198 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,,,FATEHPUR,Saraiya Maqbool Nagar,9/27/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_4d4d5fc1d882a4e5,,0,1,0,0,0
Shri Javed Ali Khan,WS/MP187/2023-2024/1437 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Amkhiria,6/21/2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,283200,,,MPLADS_589698b33be6447f,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/3789 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,SHIKARPUR,Ghungravali Banvaripur,7/15/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_488548dab633a1de,,0,1,0,0,0
Vijay Kumar Hansdak,WS/MP607/2023-2024/76750 - Installing tube-wells and borewells,Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Borio,Telo,1/6/2024,150000,Approved by IDA,Sanctioned,Lok Sabha,150000,6/1/2024,6/1/2024,MPLADS_fe42b1d45301e5ca,825,0,0,0,0,0
Smt Harsimrat Kaur Badal,"WS/MP716/2023-2024/20738 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,BHATINDA,Deputy Commissioner Shri Muktsar Sahib_IDA,,,LAMBI,Tarmala (22),9/15/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,,,MPLADS_0135bd29c4d1e6b9,,0,1,0,0,0
Shri Javed Ali Khan,WS/MP187/2023-2024/1496 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Dalippur Itauria,6/23/2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,283200,,,MPLADS_8bd840f7bd9c03e2,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6170 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,Nigohi,Nigohi,,,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_e2b507f817708fd1,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/4050 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,UNCHAGAON,Raghunathpur,7/16/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_d68196a9ed61983c,,0,1,0,0,0
Dr Sanjeev Kumar Singari,WS/MP310/2023-2024/9656 - Installing tube-wells and borewells,Normal/Others,Andhra Pradesh,KURNOOL,DISTRICT COLLECTOR KURNOOL_IDA,,,C.BELAGAL,Kothakota,8/15/2023,180000,Approved by IDA,Sanctioned,Lok Sabha,180000,,,MPLADS_b4528840e00824cc,,0,1,0,0,0
Smt Gomati Sai,WS/MP569/2023-2024/34933 - Construction of flood control embankments,Normal/Others,Chhattisgarh,RAIGARH(ST),DISTRICT COLLECTOR JASHPUR_IDA,,,PHARSABAHAR,Lathbora,10/9/2023,600000,Approved by IDA,Sanctioned,Lok Sabha,600000,9/10/2023,9/10/2023,MPLADS_32583e23c20a4124,1090,0,0,0,0,0
Dayakar Pasunoori,WS/MP764/2023-2024/6096 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Telangana,WARANGEL(SC),District Collector Warangal_IDA,,,PARVATHAGIRI,Vadlakonda,7/25/2023,125000,Approved by IDA,Sanctioned,Lok Sabha,125000,,,MPLADS_f30a096e7be50532,,0,1,0,0,0
Maulana Ajmal Badruddin,WS/MP534/2023-2024/69734 - Construction of flood control embankments,Normal/Others,Assam,DHUBRI,DEPUTY COMMISSIONER DHUBRI_IDA,,,Chapar Pt,Dhirerchar Pt.I,12/26/2023,431200,Approved by IDA,Sanctioned,Lok Sabha,431200,,,MPLADS_34791061e6e09783,,0,1,0,0,0
Sunita Duggal,WS/MP502/2023-2024/45772 - Development of playground,Normal/Others,Haryana,SIRSA(SC),DEPUTY COMMISSIONER SIRSA_IDA,,,SIRSA,Bhamboor(90),11/5/2023,199000,Approved by IDA,Sanctioned,Lok Sabha,199000,5/11/2023,5/11/2023,MPLADS_c02500c17fe55755,1212,0,0,0,0,0
Shri Chandra Prakash Choudhary,WS/MP334/2023-2024/35583 - Installing tube-wells and borewells,Normal/Others,Jharkhand,GIRIDIH,DEPUTY COMMISSIONER BOKARO_IDA,,,PETERWAR,Ambadih,10/11/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,11/10/2023,11/10/2023,MPLADS_f19fbdde978d64ac,1029,0,0,0,0,0
Dr Mohammad Jawed,WS/MP319/2023-2024/39453 - Lighting of public spaces,Normal/Others,Bihar,KISHANGANJ,DISTRICT PLANNING OFFICER KISHANGANJ_IDA,,,BAHADURGANJ,Gangi,10/21/2023,839098,Approved by IDA,Sanctioned,Lok Sabha,839098,,,MPLADS_ad3dbb7b082a0a84,,0,1,0,0,0
Gulam Ali (NRS),WS/MP839/2023-2024/34101 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,KHUTAR,Daulatpur M.Tah,10/7/2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,243000,7/10/2023,7/10/2023,MPLADS_600c970f1442cf2a,1152,0,0,0,0,0
Bhola Singh,WS/MP814/2023-2024/3975 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,SYANA,Siyana,7/16/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_2f6838e6e61a522f,,0,1,0,0,0
SHRI Samir Oraon,WS/MP229/2023-2024/25255 - Construction of public toilets and bathrooms,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,BURMU,Hesalpiri,9/23/2023,1485000,Approved by IDA,Sanctioned,Rajya Sabha,1485000,,,MPLADS_b0fcf5427927ea82,,0,1,0,0,0
Shri Aditya Prasad,"WS/MP081/2023-2024/1764 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,ORMANJHI,Sanri,6/29/2023,400000,Approved by IDA,Sanctioned,Rajya Sabha,400000,,,MPLADS_e60fdd444f8a914f,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6267 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,MADNAPUR,Kona Yaqoobpur,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_645c491baf62ecad,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6257 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,BHAWAL KHERA,Ladholi,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_d0c6241586492714,,0,1,0,0,0
Sangam Lal Gupta,WS/MP807/2023-2024/32398 - Street lights,Normal/Others,Uttar Pradesh,PRATAPGARH,DISTRICT MAGISTRAE PRATAPGARH_IDA,,,MANDHATA,Saherua,10/5/2023,186000,Approved by IDA,Sanctioned,Lok Sabha,186000,5/10/2023,5/10/2023,MPLADS_98d1451e11d6c387,1213,0,0,0,0,0
Vijay Kumar Hansdak,WS/MP607/2023-2024/79841 - Construction of water tanks,Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Barhait,Hathigarh,1/10/2024,100000,Approved by IDA,Sanctioned,Lok Sabha,100000,10/1/2024,10/1/2024,MPLADS_db61ab25cbef9c6b,703,0,0,0,0,0
Lavu Sri Krishna Devarayalu,"WS/MP528/2023-2024/28600 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Andhra Pradesh,NARASARAOPET,District Collector Palnadu_IDA,,,RENTACHINTALA,Tummurkota,9/29/2023,1500000,Approved by IDA,Sanctioned,Lok Sabha,1500000,,,MPLADS_05ac1f09636d9795,,0,1,0,0,0
SHRI Kailash Soni,WS/MP231/2023-2024/20031 - Construction of community centers and community halls,Normal/Others,Madhya Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR NARSINGHPUR_IDA,,,BABAI CHICHALI,Chargaon Khurd,9/14/2023,300000,Approved by IDA,Sanctioned,Rajya Sabha,300000,,,MPLADS_f79772bfb4cd6a82,,0,1,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/28008 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,,,SURATGANJ,Para,9/28/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_9f8dfe88686987c3,,0,1,0,0,0
Sushil Kumar Rinku,"WS/MP886/2023-2024/47354 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Punjab,JALANDHAR(SC),DEPUTY COMMISSIONER JALANDHAR_IDA,,,ADAMPUR,Madar (166),11/8/2023,1200000,Approved by IDA,Sanctioned,Lok Sabha,1200000,8/11/2023,8/11/2023,MPLADS_4a002b771f96aac6,1120,0,0,0,0,0
Dr Sanjeev Kumar Singari,WS/MP310/2023-2024/10358 - Installing tube-wells and borewells,Normal/Others,Andhra Pradesh,KURNOOL,DISTRICT COLLECTOR KURNOOL_IDA,,,TUGGALI,Pagidiroy,8/17/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_5f83e6ba9ac496a8,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6048 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,POWAYAN,Baragaon,7/25/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_8c7881b471205b9c,,0,1,0,0,0
Mahendra Singh Solanky,WS/MP653/2023-2024/70460 - Construction of common work sheds/ common covered sitting area,Normal/Others,Madhya Pradesh,DEWAS(SC),DISTRICT COLLECTOR SEHORE_IDA,,,Ashta,Husainpur Khedi,12/28/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,,,MPLADS_1c41074c2a4c358e,,0,1,0,0,0
Malook Nagar,"WS/MP796/2023-2024/75256 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,BIJNOR,DISTRICT MAGISTRATE BIJNOR_IDA,Bijnor,16,,,1/4/2024,990000,Approved by IDA,Sanctioned,Lok Sabha,990000,4/1/2024,4/1/2024,MPLADS_62ed61a62503273a,886,0,0,0,0,0
Vijay Kumar Hansdak,WS/MP607/2023-2024/78109 - Installing tube-wells and borewells,Normal/Others,Jharkhand,RAJMAHAL(ST),DEPUTY COMMISSIONER SAHEBGANJ_IDA,,,Mandro,Bachha,1/8/2024,150000,Approved by IDA,Sanctioned,Lok Sabha,150000,8/1/2024,8/1/2024,MPLADS_d1db7441346df0e0,764,0,0,0,0,0
Prof SP Singh Baghel,"WS/MP494/2023-2024/40292 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,AGRA(SC),DISTRICT MAGISTRAE AGRA_IDA,,,ETMADPUR,Nagla Mahasingh,10/25/2023,1598600,Approved by IDA,Sanctioned,Lok Sabha,1598600,,,MPLADS_a9d46ecd0ec04616,,0,1,0,0,0
Shri Javed Ali Khan,WS/MP187/2023-2024/1371 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Amiratpur T. Ghungchahai,6/21/2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,283200,,,MPLADS_94d6676515c890c3,,0,1,0,0,0
Girish Chandra,WS/MP790/2023-2024/4857 - Lighting of public spaces,Normal/Others,Uttar Pradesh,NAGINA(SC),DISTRICT MAGISTRATE BIJNOR_IDA,,,NAJIBABAD,Alipura,7/20/2023,166400,Approved by IDA,Sanctioned,Lok Sabha,166400,,,MPLADS_c0961c31284e27f4,,0,1,0,0,0
SHRI Deepak Prakash,WS/MP082/2023-2024/37930 - Installing community drinking water plants,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,,,NAGRI,Gutuwa,10/17/2023,500000,Approved by IDA,Sanctioned,Rajya Sabha,500000,,,MPLADS_26bbe2b9ce07585e,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/1033 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,SHIKARPUR,Lohra,6/13/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_29ff55a6d69007d0,,0,1,0,0,0
Gulam Ali (NRS),WS/MP839/2023-2024/33945 - Lighting of public spaces,Normal/Others,Jammu And Kashmir,Nominated Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,SHAHJAHANPUR,KAHELIA,,,10/7/2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,243000,7/10/2023,7/10/2023,MPLADS_e65b0b4e78f16b76,1152,0,0,0,0,0
Girish Chandra,WS/MP790/2023-2024/62140 - Lighting of public spaces,Normal/Others,Uttar Pradesh,NAGINA(SC),DISTRICT MAGISTRATE BIJNOR_IDA,,,NEHTAUR,Salaimpur,12/14/2023,174000,Approved by IDA,Sanctioned,Lok Sabha,174000,,,MPLADS_66e82401a60a96cc,,0,1,0,0,0
Shri Amar Singh,WS/MP380/2023-2024/3644 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,FATEHGARH SAHIB(SC),DEPUTY COMMISSIONER LUDHIANA_IDA,,,LUDHIANA-2,Bhaman Kalan (205),7/14/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_6dc3c8d2d093b575,,0,1,0,0,0
Smt Ramilaben Bara,WS/MP070/2023-2024/7179 - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR SABARKANTHA_IDA,,,KHEDBRAHMA,Matoda,7/31/2023,400000,Approved by IDA,Sanctioned,Rajya Sabha,400000,,,MPLADS_c6bce2fde9e7873f,,0,1,0,0,0
Bhola Singh,WS/MP814/2023-2024/1052 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BULANDSHAHR(SC),DISTRICT MAGISTRATE BULANDSHAHR_IDA,,,SHIKARPUR,Kutubpur,6/13/2023,152000,Approved by IDA,Sanctioned,Lok Sabha,152000,,,MPLADS_ef0aabf06c46e4e5,,0,1,0,0,0
Sanghamitra Maurya,"WS/MP778/2023-2024/55971 - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,BADAUN,DISTRICT MAGISTRATE BUDAUN_IDA,,,SALARPUR,Usaihata,12/3/2023,868400,Approved by IDA,Sanctioned,Lok Sabha,868400,3/12/2023,3/12/2023,MPLADS_ea20f0571a684d7b,1272,0,0,0,0,0
Shri Rajmani Patel,"WS/MP105/2023-2024/23390 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Madhya Pradesh,Sitting Rajya Sabha,DISTRICT COLLECTOR REWA_IDA,,,JAWA,Uparwar,9/20/2023,299000,Approved by IDA,Sanctioned,Rajya Sabha,299000,,,MPLADS_2028eb4d2ff3d2f1,,0,1,0,0,0
Suresh Pujari,WS/MP705/2023-2024/19507 - Construction of buildings for community cultural activities,Normal/Others,Odisha,BARGARH,DISTRICT COLLECTOR BARAGARH_IDA,,,BHATLI,Bhatli (CT),9/13/2023,200000,Approved by IDA,Sanctioned,Lok Sabha,200000,,,MPLADS_ddad169baa55f110,,0,1,0,0,0
Upendra Singh Rawat,WS/MP811/2023-2024/27255 - Lighting of public spaces,Normal/Others,Uttar Pradesh,BARABANKI(SC),DISTRICT MAGISTRATE BARABANKI_IDA,,,FATEHPUR,Fatehpur,9/27/2023,20000,Approved by IDA,Sanctioned,Lok Sabha,20000,,,MPLADS_6ba6b5235ffc6bb6,,0,1,0,0,0
Smt. Mahua Maji,WS/MP007/2023-2024/3160 - Construction of segregated Non-Motorized Vehicle (NMV) lanes/Cycle tracks,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER RANCHI_IDA,Ranchi,18,,,7/11/2023,1065000,Approved by IDA,Sanctioned,Rajya Sabha,1065000,11/7/2023,11/7/2023,MPLADS_de4e33248c1ee24d,1032,0,0,0,0,0
D Ravikumar,WS/MP457/2023-2024/6667 - Purchase of sanitary pad vending machine and incinerators,Normal/Others,Tamil Nadu,VILUPPURAM(SC),DISTRICT COLLECTOR VILLUPURAM_IDA,,,VANUR,Kondamur,7/27/2023,7000,Approved by IDA,Sanctioned,Lok Sabha,7000,,,MPLADS_f8bbb743a191ae6f,,0,1,0,0,0
Shri Arun Kumar Sagar,WS/MP492/2023-2024/6580 - Street lights,Normal/Others,Uttar Pradesh,SHAHJAHANPUR(SC),DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,SINDHAULI,Dugraunchi,7/27/2023,129700,Approved by IDA,Sanctioned,Lok Sabha,129700,,,MPLADS_3b296843d328e22b,,0,1,0,0,0
Shri Arjun Munda,"WS/MP332/2023-2024/6507 - Construction of roads, approach roads, link roads and pathways",Normal/Others,Jharkhand,KHUNTI(ST),Deputy Commissioner simdega_IDA,,,KURDEG,Hethma,7/27/2023,150000,Approved by IDA,Sanctioned,Lok Sabha,150000,,,MPLADS_71e989c2db03eb5f,,0,1,0,0,0
Mukesh Rajput,WS/MP797/2023-2024/3480 - Street lights,Normal/Others,Uttar Pradesh,FARRUKHABAD,DISTRICT MAGISTRAE FARRUKHABAD_IDA,,,RAJEPUR,Alhadpur Bhatauli,7/13/2023,198200,Approved by IDA,Sanctioned,Lok Sabha,198200,,,MPLADS_605c58239a47cf01,,0,1,0,0,0
Suresh Pujari,WS/MP705/2023-2024/17432 - Construction of community centers and community halls,Normal/Others,Odisha,BARGARH,DISTRICT COLLECTORJHARSUGUDA_IDA,,,LAKHANPUR,Deopali,9/7/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,7/9/2023,7/9/2023,MPLADS_d960d6763d127320,1153,0,0,0,0,0
Shri Chandra Prakash Choudhary,WS/MP334/2023-2024/38049 - Construction of public toilets and bathrooms,Normal/Others,Jharkhand,GIRIDIH,DEPUTY COMMISSIONER BOKARO_IDA,,,BERMO,BAIDKARO ANSH,10/18/2023,295300,Approved by IDA,Sanctioned,Lok Sabha,295300,,,MPLADS_0b786d6f6c2d773e,,0,1,0,0,0
Sudarshan Bhagat,WS/MP866/2023-2024/12608 - Construction of culverts and bridges,Normal/Others,Jharkhand,LOHARDAGA(ST),DEPUTY COMMISSIONER RANCHI_IDA,,,BERO,Hariharpur Jamtoli,8/23/2023,1460000,Approved by IDA,Sanctioned,Lok Sabha,1460000,,,MPLADS_ce991ee02f4f2356,,0,1,0,0,0
Asit Kumar Mal,"WS/MP858/2023-2024/8873 - Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,BOLPUR(SC),DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA,,,KATWA-I,Alampur,8/12/2023,300000,Approved by IDA,Sanctioned,Lok Sabha,300000,12/8/2023,12/8/2023,MPLADS_73d7e28438f0ddf3,1001,0,0,0,0,0
Guman Singh Damor,WS/MP445/2023-2024/31692 - Construction of community centers and community halls,Normal/Others,Madhya Pradesh,RATLAM(ST),DISTRICT COLLECTOR JHABUA_IDA,,,PETLAWAD,Ganga Khedi,10/5/2023,500000,Approved by IDA,Sanctioned,Lok Sabha,500000,5/10/2023,5/10/2023,MPLADS_ab5e4c50e50af9a4,1213,0,0,0,0,0
Shri Gautham Sigamani Pon,WS/MP392/2023-2024/31831 - Purchase of furniture and fixtures for educational purposes,Normal/Others,Tamil Nadu,KALLAKURICHI,DISTRICT COLLECTOR SALEM_IDA,Veeraganur,6,,,10/5/2023,375000,Approved by IDA,Sanctioned,Lok Sabha,375000,5/10/2023,5/10/2023,MPLADS_dcc576420df8390b,1213,0,0,0,0,0
SHRI Ramji,WS/MP198/2023-2024/3505 - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Sultanpur,7/13/2023,283000,Approved by IDA,Sanctioned,Rajya Sabha,283000,,,MPLADS_9094d48fd6716664,,0,1,0,0,0
Mohammad Sadique,WS/MP715/2023-2024/12459 - Installation of fixed garden gym equipment,Normal/Others,Punjab,FARIDKOT(SC),Deputy Commissioner Moga_IDA,,,NIHAL SINGH WALA,Lohara (169),8/23/2023,315000,Approved by IDA,Sanctioned,Lok Sabha,315000,,,MPLADS_bd49c4fb3e4fc796,,0,1,0,0,0
Sukhbir Singh Badal,WS/MP714/2023-2024/82187 - Purchase of mobile water tankers,Normal/Others,Punjab,FIROZPUR,DEPUTY COMMISSIONER FAZILKA_IDA,,,Abohar,Abohar (Rural) (121),1/15/2024,246400,Approved by IDA,Sanctioned,Lok Sabha,246400,,,MPLADS_04299db568dd3b64,,0,1,0,0,0
Sunil Kumar Pintu,WS/MP421/2023-2024/7318 - Street lights,Normal/Others,Bihar,SITAMARHI,DISTRICT PLANNING OFFICER SITAMARHI_IDA,Sitamarhi,"11, near raghunath jha college",,,8/1/2023,498500,Approved by IDA,Sanctioned,Lok Sabha,498500,1/8/2023,1/8/2023,MPLADS_e7061ca866e86ec9,1335,0,0,0,0,0
